"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000"
"37025012-12",8,6,7,11,11,10,4,2,7,11,8,6,11,6,10,9,4,9,5,5,4,2,8,7,7,7,9,4,7,8,12,8,10,10,1,5,10,11,11,11,9,5,5,5,5,9,3,3,8,8,10,10,10,10,10,10,10,10,10,3,3
"37025012-11",8,6,7,11,11,10,4,2,7,2,8,6,7,6,13,9,4,9,5,5,4,2,8,7,7,7,9,4,7,8,12,8,10,10,1,5,10,13,8,8,5,5,5,5,5,9,3,3,8,8,10,10,10,10,10,10,10,10,10,3,3
"37025012-10",8,6,7,11,11,10,4,2,1,11,8,6,7,6,13,10,4,9,5,5,4,2,8,7,7,7,9,4,7,8,12,8,13,10,1,5,10,11,11,11,9,8,10,10,10,5,5,8,10,10,10,10,10,10,10,10,11,11,11,11,11
"3700300T2T3",5,4,1,10,10,12,12,5,2,5,12,13,2,13,9,1,9,11,2,2,2,11,11,4,3,11,6,8,9,9,6,9,9,6,10,8,8,8,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"3712500EKWD",11,6,8,8,8,10,7,12,13,1,3,11,7,1,13,12,11,5,9,5,4,2,8,7,7,7,9,4,4,8,12,8,13,9,1,5,10,11,11,11,9,8,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"371370005AP",6,2,12,5,13,2,9,8,8,10,5,8,5,9,8,5,5,13,13,13,7,13,9,9,2,5,13,13,10,11,2,11,11,12,7,6,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,12,12,4,4,4,7
"3704300TUSQ",1,1,4,1,1,1,11,11,5,12,2,12,13,2,2,2,2,2,3,3,11,4,4,11,11,3,3,3,6,6,9,3,3,3,3,3,3,3,3,1,1,1,1,1,13,13,13,13,13,13,13,13,13,13,13,13,1,1,1,1,1
"37191000001",13,9,9,13,2,5,10,6,6,8,6,7,3,8,3,12,10,1,9,6,7,12,13,5,5,12,2,12,2,11,11,4,4,4,4,4,7,4,4,4,4,6,6,4,6,6,6,6,6,12,12,12,12,12,7,12,12,4,4,4,7
"3715900019A",5,6,7,11,11,10,4,2,7,2,8,6,7,6,13,9,4,9,5,5,4,1,8,7,8,7,9,4,7,8,12,8,13,9,1,5,5,13,8,8,5,5,5,5,5,9,3,3,8,8,10,10,10,9,9,9,9,3,3,3,3
"370510G3A-2",12,12,2,8,5,6,8,3,10,6,11,1,9,5,3,12,6,1,9,6,13,12,13,13,5,12,11,11,13,7,7,2,7,11,6,7,11,10,10,2,2,4,4,12,12,12,12,12,12,6,2,2,5,5,5,5,5,2,12,2,12
"37167000022",11,6,7,7,11,10,7,7,1,2,8,6,7,6,13,10,11,5,5,5,4,2,8,7,7,7,9,4,7,8,12,8,13,9,1,5,10,11,11,11,9,8,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"370510G3A-1",12,12,2,8,5,6,8,3,10,6,11,1,9,5,3,12,6,1,9,6,13,12,13,13,5,12,11,11,13,7,7,2,7,11,6,7,11,10,10,2,2,4,4,12,12,12,12,12,12,6,2,2,5,5,5,5,5,2,12,2,12
"37167000021",3,6,8,7,11,10,7,7,1,2,8,6,7,6,13,10,11,5,5,5,4,2,8,7,7,7,9,4,7,8,12,8,13,9,1,5,10,11,11,11,9,8,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"3700100003S",10,10,10,4,12,3,5,13,4,4,4,2,1,12,7,7,12,12,12,4,5,5,7,10,6,4,4,9,12,5,3,5,5,7,11,2,4,7,7,6,6,9,12,6,4,4,4,4,4,4,4,4,4,4,4,4,4,12,2,12,2
"37115GRAPEV",1,1,4,1,1,1,11,11,5,12,2,12,13,2,2,2,2,2,3,3,11,4,4,11,11,3,3,3,6,6,9,3,3,3,3,3,3,3,3,1,1,1,1,1,13,13,13,13,13,13,13,13,13,13,13,13,1,1,1,1,1
"37167000020",8,6,8,11,11,10,7,7,1,2,8,6,7,6,13,10,11,5,5,5,4,2,8,7,7,7,9,4,7,8,12,8,13,9,1,5,10,11,11,11,9,8,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"37183004-05",4,9,5,3,4,4,13,9,9,1,6,7,3,3,4,6,8,10,7,7,6,6,12,8,13,9,10,10,4,2,10,10,12,5,2,11,12,5,12,12,12,12,9,9,2,2,10,2,2,2,6,6,6,6,6,6,6,6,6,6,6
"37125000WND",11,6,8,8,8,10,7,12,13,1,3,11,7,1,13,10,11,5,7,5,4,2,8,7,7,7,9,4,7,8,12,8,13,9,1,5,10,11,11,11,9,8,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"37191000029",13,9,9,13,2,5,10,6,6,8,6,7,3,8,3,5,6,1,9,6,13,12,13,13,2,12,11,11,13,7,7,2,7,11,6,7,11,10,10,2,2,4,4,12,12,12,12,12,12,12,12,12,12,12,7,12,12,4,4,4,7
"37183004-04",4,9,5,3,4,4,13,9,9,1,6,7,10,3,4,6,8,10,7,7,6,6,12,8,13,9,10,10,4,2,10,10,12,5,2,11,12,5,12,12,12,12,9,9,2,2,10,2,2,2,6,6,6,6,6,6,6,6,6,6,6
"3700100003N",3,10,10,4,12,3,5,13,4,4,4,2,1,12,7,7,12,12,12,4,5,8,7,10,6,4,4,9,12,5,3,5,5,7,11,2,4,7,7,6,6,9,12,6,4,4,4,4,4,4,4,4,4,4,4,4,4,12,2,12,2
"37191000028",13,9,9,13,2,5,10,6,6,8,6,7,9,5,3,12,6,1,9,6,13,12,13,13,2,12,11,11,13,7,7,2,7,11,6,7,11,10,10,2,2,4,4,12,12,12,12,12,12,12,12,12,12,12,7,12,12,4,4,4,7
"37183004-03",4,9,9,3,4,4,13,9,9,1,6,7,10,3,4,6,8,10,7,7,6,6,12,8,13,9,10,10,2,2,11,4,4,4,4,4,7,4,4,4,4,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37191000027",13,9,9,13,2,5,10,6,6,8,6,7,9,5,3,12,6,1,9,6,13,12,13,13,2,12,11,11,13,7,7,2,7,11,6,7,11,10,10,2,2,4,4,12,12,12,12,12,12,12,12,12,12,12,7,12,12,4,4,4,7
"370210044.1",1,1,4,1,1,1,11,11,5,12,2,12,13,2,2,2,2,2,3,3,11,4,4,11,11,3,3,3,6,6,9,3,3,3,3,3,3,3,3,1,1,1,1,1,13,13,13,13,13,13,13,13,13,13,13,13,1,1,1,1,1
"37183004-02",4,9,9,3,4,4,13,9,9,1,6,7,10,3,4,6,8,10,7,7,6,6,12,8,13,9,10,10,4,2,10,10,12,5,2,11,12,5,12,12,12,12,9,9,2,2,10,2,2,2,6,6,6,6,6,6,6,6,6,6,6
"37191000026",13,9,9,13,2,5,10,6,6,8,6,7,9,5,3,12,6,1,9,6,13,12,13,13,2,12,11,11,13,7,7,2,7,11,6,7,11,10,10,2,2,4,4,12,12,12,12,12,12,12,12,12,12,12,7,12,12,4,4,4,7
"37183004-01",4,9,5,3,4,4,13,9,9,1,6,7,10,3,4,6,8,10,7,7,6,6,12,8,13,9,10,10,4,2,10,10,12,5,2,11,12,5,12,12,12,12,9,9,2,2,10,2,2,2,6,6,6,6,6,6,6,6,6,6,6
"37167000028",3,6,8,7,11,10,7,7,1,2,8,6,7,6,13,10,11,5,5,5,4,2,8,7,7,7,9,4,7,8,12,8,13,9,1,5,10,11,11,11,9,8,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"37191000024",13,12,9,13,2,5,10,6,6,8,6,1,9,5,3,12,6,1,8,8,7,12,13,13,5,12,2,12,13,7,7,4,4,4,4,4,7,4,4,4,4,6,6,4,6,6,6,6,6,12,12,12,12,12,7,12,12,4,4,4,7
"3716300CLNE",12,12,2,5,5,6,9,3,10,10,11,1,9,5,3,12,6,1,10,6,13,12,13,13,5,12,11,11,13,7,7,2,7,11,6,7,11,10,10,2,2,4,4,12,12,12,12,12,12,6,2,5,2,2,2,2,2,5,5,5,5
"37167000027",3,6,8,7,11,10,7,7,1,2,8,4,7,6,13,10,11,5,5,5,4,2,8,7,7,7,9,4,7,8,12,8,13,9,1,5,10,11,11,11,9,8,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"37167000026",3,6,8,7,11,10,7,7,1,2,8,6,7,6,13,10,11,5,5,5,4,2,8,7,7,7,9,4,7,8,12,8,13,9,1,5,10,11,11,11,9,8,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"37167000025",8,6,7,11,11,10,7,7,1,2,8,6,7,11,13,10,11,5,5,5,4,2,8,7,7,7,9,4,7,8,12,8,13,9,1,5,10,11,11,11,9,8,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"3700100003W",3,10,10,4,12,3,5,13,4,4,4,2,1,12,7,7,12,12,12,4,5,8,7,10,6,4,4,9,12,5,3,5,5,7,11,2,4,7,7,6,6,9,12,6,4,4,4,4,4,4,4,4,4,4,4,4,4,12,2,12,2
"37167000024",8,6,7,11,11,10,4,2,1,2,8,6,7,6,13,10,11,5,5,5,4,2,8,7,7,7,9,4,7,8,12,8,13,10,1,5,10,11,11,11,9,8,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"37167000023",8,6,7,11,11,10,7,7,1,2,8,6,7,6,13,10,11,5,5,5,4,2,8,7,7,7,9,4,7,8,12,8,13,9,1,5,10,11,11,11,9,8,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"37025012-03",8,6,7,11,11,10,4,2,1,2,8,6,7,6,10,9,4,9,5,5,4,2,8,7,7,7,9,4,7,8,12,8,13,10,1,5,10,11,11,11,9,5,5,5,5,9,3,3,8,8,10,10,10,10,10,10,10,10,10,3,3
"370810NWASH",3,5,10,4,12,3,5,12,4,4,4,2,1,12,7,7,12,12,12,4,5,5,7,10,6,4,4,9,12,5,3,5,2,2,13,13,13,12,5,5,8,2,2,2,9,10,2,10,3,3,3,3,3,3,3,3,3,9,9,9,9
"37023000066",1,1,1,1,10,12,12,5,2,5,12,13,2,13,9,1,9,11,2,2,2,11,11,4,3,11,6,8,9,9,6,9,9,6,10,8,8,8,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37023000065",1,1,6,6,10,12,12,5,2,5,12,13,2,13,9,1,9,11,2,2,2,11,11,4,3,11,6,8,9,9,6,9,9,6,10,8,8,8,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37123000STA",3,6,8,2,8,4,13,7,1,2,8,4,7,6,13,10,11,5,5,5,4,2,8,7,7,7,9,4,7,8,12,8,12,9,1,5,10,11,11,11,9,8,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"37023000064",1,1,1,6,10,12,12,5,2,5,12,13,2,13,9,1,9,11,2,2,2,11,11,4,3,11,6,8,9,9,6,9,9,6,10,8,8,8,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37023000062",1,1,6,6,1,1,12,5,2,5,12,13,2,13,9,1,9,11,2,2,2,11,11,4,3,3,3,3,6,9,6,3,3,6,10,8,8,8,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37025012-09",8,8,7,11,11,10,4,2,7,11,8,6,11,6,10,9,4,9,5,5,4,2,8,7,7,7,9,4,7,8,12,8,10,10,1,5,10,13,8,8,5,5,5,5,5,9,3,3,8,8,10,10,10,10,10,10,10,10,10,3,3
"37147001501",6,3,12,13,9,5,6,10,6,13,5,5,8,8,8,13,5,13,13,6,13,12,13,9,2,12,11,11,10,11,2,11,11,12,6,7,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,7,7,7,7,7,4
"37025012-08",8,6,7,11,11,10,4,2,7,11,8,6,7,6,10,9,4,9,5,5,4,2,8,7,7,7,9,4,7,8,12,8,10,10,1,5,10,13,8,8,5,5,5,5,5,9,3,3,8,8,10,10,10,10,10,10,10,10,10,3,3
"37025012-06",8,6,7,11,11,10,4,2,7,11,8,6,7,6,10,10,4,9,5,5,4,2,8,7,7,7,9,4,7,8,12,8,13,10,1,5,10,11,11,11,9,8,10,10,10,5,5,8,10,10,10,10,10,10,10,10,11,11,11,11,11
"37025012-05",8,6,7,11,11,10,4,2,7,2,8,6,7,6,13,10,4,9,5,5,4,2,8,7,7,7,9,4,7,8,12,8,13,9,1,5,10,11,11,11,9,5,5,5,5,9,3,3,8,8,10,10,10,10,10,10,11,11,11,11,11
"37025012-04",8,6,7,11,11,10,4,2,7,2,8,6,7,6,13,9,4,9,5,5,4,2,8,7,7,7,9,4,7,8,12,8,10,9,1,5,10,11,11,11,9,5,5,5,5,9,3,3,8,8,10,10,10,10,10,10,10,10,10,3,3
"37147001509",6,3,12,13,9,5,6,10,6,13,5,5,8,8,8,13,5,13,13,6,13,13,9,9,2,12,13,13,13,7,7,2,7,12,7,7,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,7,7,7,7,7,4
"37147001507",6,3,12,13,9,5,6,10,6,13,5,5,8,8,8,13,5,1,9,6,13,13,9,9,2,12,11,11,10,11,2,11,11,12,6,7,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,7,7,7,7,7,4
"37147001506",6,3,12,13,9,5,6,10,6,13,5,5,8,8,8,13,5,13,13,6,13,13,9,9,2,12,11,11,13,7,7,2,7,12,6,7,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,7,7,7,7,7,4
"37191000018",13,9,9,13,2,5,10,6,6,8,6,7,3,5,3,5,6,1,9,6,13,12,13,13,5,12,11,11,13,7,7,2,7,11,6,7,11,10,10,2,2,4,4,12,12,12,12,12,12,12,12,12,12,12,7,12,12,4,4,4,7
"37191000017",13,9,9,13,2,5,10,6,6,8,6,7,3,5,3,12,6,1,9,6,13,12,13,13,2,12,11,11,13,7,7,2,7,11,6,7,11,10,10,2,2,4,4,12,12,12,12,12,12,12,12,12,12,12,7,12,12,4,4,4,7
"37023000070",1,1,6,6,10,12,12,5,2,5,12,13,2,13,9,1,9,11,2,2,2,11,11,4,3,11,6,3,9,9,6,9,9,6,10,8,8,8,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"3714100LT18",9,3,3,5,13,2,9,8,8,10,10,8,5,9,5,5,13,7,10,9,9,9,2,2,9,2,5,5,5,10,1,1,1,1,12,12,6,6,2,10,10,10,8,8,8,8,8,5,5,5,5,5,2,2,2,2,2,5,5,5,5
"37191000016",13,9,9,13,2,5,10,6,6,8,6,7,9,5,3,12,6,1,9,6,13,12,13,13,2,12,11,11,13,7,7,2,7,11,6,7,11,10,10,2,2,4,4,12,12,12,12,12,12,12,12,12,12,12,7,12,12,4,4,4,7
"3712700P06A",6,2,3,9,9,5,6,10,3,8,5,5,8,4,8,11,7,10,13,13,7,12,13,9,5,5,13,13,10,11,2,11,11,12,7,6,11,7,10,2,2,4,4,12,12,12,12,12,12,12,12,12,12,12,12,7,7,7,7,7,4
"37147001503",6,3,12,13,9,5,6,10,6,13,5,5,8,8,8,13,5,1,9,6,13,13,9,9,2,12,11,11,13,7,7,2,7,12,6,7,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,7,7,7,7,7,4
"37191000015",13,9,9,13,2,5,10,6,6,8,11,5,9,5,3,5,6,1,9,6,13,12,13,13,2,12,11,11,13,7,7,2,7,11,6,7,11,10,10,2,2,4,4,12,12,12,12,12,12,12,12,12,12,12,7,12,12,4,4,4,7
"37191000014",13,9,9,13,2,5,10,6,6,8,6,7,3,8,3,5,6,1,9,6,13,12,13,13,5,12,11,11,13,7,7,2,7,11,6,7,11,10,10,2,2,4,4,12,12,12,12,12,12,12,12,12,12,12,7,12,12,4,4,4,7
"37067000405",2,5,6,6,8,13,1,4,12,7,13,4,12,1,1,4,3,3,6,1,12,1,6,6,8,6,8,6,3,3,5,6,6,13,5,1,5,13,8,8,5,5,5,5,5,9,3,3,8,8,10,10,10,9,9,9,9,3,3,3,3
"37191000013",13,9,9,13,2,5,10,6,6,8,6,7,3,8,3,5,6,1,9,6,13,12,13,13,2,12,11,11,13,7,7,2,7,11,6,7,11,10,10,2,2,4,4,12,12,12,12,12,12,12,12,12,12,12,7,12,12,4,4,4,7
"37067000404",2,4,6,4,8,13,1,4,12,7,13,4,12,1,1,4,3,3,6,1,12,1,6,6,8,6,8,6,3,3,5,6,6,13,5,1,5,13,8,8,5,5,5,5,5,9,3,3,8,8,10,10,10,9,9,9,9,3,3,3,3
"3712500WKWD",11,6,8,8,8,10,7,12,13,1,3,11,7,1,13,10,11,5,9,5,4,2,8,7,7,9,9,4,7,8,12,8,13,9,1,5,10,11,11,11,9,8,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"3707700EAOX",10,10,5,3,6,9,3,13,13,4,3,10,4,10,4,11,7,10,4,10,8,8,10,12,12,13,12,2,11,4,4,12,5,7,11,2,4,7,7,6,6,9,12,6,4,4,4,4,4,4,4,4,4,4,4,4,4,12,2,12,2
"37067000403",2,4,6,6,8,13,1,4,12,7,13,4,12,1,1,4,3,3,6,1,12,1,6,6,8,6,8,6,3,3,5,6,6,13,5,1,5,13,8,8,5,5,5,5,5,9,3,3,8,8,10,10,10,9,9,9,9,3,3,3,3
"37067000402",2,4,6,4,8,13,1,4,12,7,13,4,12,1,1,4,3,3,6,1,12,1,6,6,8,6,8,6,3,3,5,6,6,13,5,1,5,13,8,8,5,5,5,5,5,9,3,3,8,8,10,10,10,9,9,9,9,3,3,3,3
"37067000401",2,5,6,4,8,13,1,4,12,7,13,4,12,1,1,4,3,3,6,1,12,1,6,6,8,6,8,6,3,3,5,6,6,13,5,1,5,13,8,8,5,5,5,5,5,9,3,3,8,8,10,10,10,9,9,9,9,3,3,3,3
"3713300HN14",9,3,12,5,13,2,9,8,8,10,10,8,5,9,5,5,13,7,10,9,9,13,2,2,9,2,5,5,5,10,1,1,1,1,12,12,6,6,2,10,10,10,8,8,8,8,8,5,5,5,5,5,2,2,2,2,2,5,5,5,5
"37175000TC1",1,1,4,1,1,1,11,11,5,12,2,12,13,2,2,2,2,2,3,3,11,4,4,11,11,3,3,3,6,6,9,3,3,3,3,3,3,3,3,1,1,1,1,1,13,13,13,13,13,13,13,13,13,13,13,13,1,1,1,1,1
"3703100ATSL",6,2,12,5,13,2,9,8,8,10,5,8,5,9,8,13,5,13,13,13,7,13,9,9,2,5,13,13,10,11,2,11,11,12,7,6,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,7,7,7,7,7,7
"371150SANDY",1,1,4,1,1,1,11,11,5,12,2,12,13,2,2,2,2,2,3,3,11,4,4,11,11,3,3,3,6,6,9,3,3,3,3,3,3,3,3,1,1,1,1,1,13,13,13,13,13,13,13,13,13,13,13,13,1,1,1,1,1
"37175000TC7",1,1,4,1,1,1,11,11,5,12,2,12,13,2,2,2,2,2,3,3,11,4,4,11,11,3,3,3,6,6,9,3,3,3,3,3,3,3,3,1,1,1,1,1,13,13,13,13,13,13,13,13,13,13,13,13,1,1,1,1,1
"3719700EBND",2,4,6,6,10,13,1,4,2,5,13,13,12,1,1,4,3,3,6,2,12,1,6,6,8,6,8,6,3,3,5,6,6,13,5,1,5,13,13,8,5,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37191000023",13,9,9,13,2,5,10,6,6,8,6,7,3,5,3,5,6,1,9,6,13,12,13,13,2,12,11,11,13,7,7,2,7,11,6,7,11,10,10,2,2,4,4,12,12,12,12,12,12,12,12,12,12,12,7,12,12,4,4,4,7
"37191000022",13,9,9,13,2,5,10,6,6,8,6,7,3,8,3,5,6,1,9,6,13,12,13,13,2,12,11,11,13,7,7,2,7,11,6,7,11,10,10,2,2,4,4,12,12,12,12,12,12,12,12,12,12,12,7,12,12,4,4,4,7
"37191000021",13,9,9,13,2,5,10,6,6,8,6,7,3,5,3,5,6,1,9,6,13,12,13,13,2,12,11,11,13,7,7,2,7,11,6,7,11,10,10,2,2,4,4,12,12,12,12,12,12,12,12,12,12,12,7,12,12,4,4,4,7
"3703100MASM",6,2,12,5,13,2,9,8,8,10,5,8,5,9,8,5,5,13,13,13,7,13,9,9,2,5,13,13,10,11,2,11,11,12,7,6,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,7,7,7,7,7,7
"3712700P05A",6,2,3,9,9,5,6,10,3,13,5,5,8,4,8,11,7,10,13,13,7,12,13,9,5,5,13,13,10,11,2,11,11,12,7,6,11,10,10,2,2,4,4,12,12,12,12,12,12,12,12,12,12,12,12,7,7,7,7,7,4
"370970000CD",5,4,6,2,10,12,12,5,7,11,12,13,12,6,1,4,3,11,2,2,2,11,11,4,3,11,6,8,9,9,6,9,9,6,10,8,8,8,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"3719905-GRE",1,1,4,1,1,1,11,11,5,12,2,13,13,2,2,2,2,2,3,3,11,4,4,11,11,3,3,3,6,6,6,3,3,6,10,8,8,8,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3708700BE56",1,1,4,1,1,1,11,11,5,12,2,12,13,2,2,2,2,2,3,3,11,4,4,11,11,3,3,3,6,6,9,3,3,3,3,3,3,3,3,1,1,1,1,1,13,13,13,13,13,13,13,13,13,13,13,13,1,1,1,1,1
"371570000IR",3,5,10,4,12,3,5,12,4,4,4,2,1,12,7,7,12,12,12,4,5,5,10,12,12,13,12,2,11,4,4,12,2,2,13,13,13,12,5,5,8,2,2,2,9,10,2,10,3,3,3,3,3,3,3,3,3,9,9,9,9
"3719700DCRK",2,4,6,6,10,12,12,5,2,5,12,13,2,13,1,4,3,3,6,2,2,1,6,6,8,6,6,6,3,9,6,6,6,6,10,8,5,13,8,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"370210050.1",1,1,4,1,1,1,11,11,5,12,2,12,13,2,2,2,2,2,3,3,11,4,4,11,11,3,3,3,6,6,9,3,3,3,3,3,3,3,3,1,1,1,1,1,13,13,13,13,13,13,13,13,13,13,13,13,1,1,1,1,1
"370970000CS",5,8,8,2,10,12,12,5,7,11,8,6,12,6,9,1,9,3,2,2,2,11,11,4,3,11,6,8,9,9,6,9,9,9,10,8,8,8,13,13,13,5,5,5,5,9,9,9,9,9,9,9,9,9,9,9,9,3,3,3,3
"3706100KENA",13,3,3,13,2,6,9,6,10,10,11,8,9,5,5,5,6,1,9,6,13,13,9,2,2,12,11,11,13,7,7,2,7,11,6,7,6,6,2,2,2,4,4,12,12,12,12,12,12,6,2,5,2,2,2,2,2,5,5,5,5
"37001000011",10,10,10,4,12,3,3,13,4,4,4,2,1,10,7,7,12,12,12,4,8,8,10,12,6,4,4,9,12,5,3,5,5,7,11,2,4,7,7,6,6,9,12,6,4,4,4,4,4,4,4,4,4,4,4,4,4,12,2,12,2
"37081000RC2",3,5,10,4,12,3,5,12,4,4,4,2,1,12,7,7,12,12,12,4,5,5,7,10,6,4,4,9,12,5,3,5,2,2,13,13,13,12,5,5,8,2,2,2,9,10,2,10,3,3,3,3,3,3,3,3,3,9,9,9,9
"37081000RC1",3,5,10,4,12,3,5,12,4,4,4,2,1,12,7,7,12,12,12,4,5,5,7,10,6,4,4,9,12,5,3,5,2,2,13,13,13,12,5,5,8,2,2,2,9,10,2,10,3,3,3,3,3,3,3,3,3,9,9,9,9
"3710900LS12",5,7,1,10,3,12,12,1,11,9,12,9,11,7,9,3,9,11,11,11,3,7,11,4,4,1,1,8,9,9,6,9,9,6,9,8,8,8,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"371170000BG",6,2,12,13,9,5,6,10,6,13,5,5,8,8,8,13,5,13,13,13,7,13,9,9,2,5,13,13,10,11,2,11,11,12,7,6,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,7,7,7,7,7,4
"370210022.2",1,1,4,1,1,1,11,11,5,12,2,12,13,2,2,2,2,2,3,3,11,4,4,11,11,3,3,3,6,6,9,3,3,3,3,3,3,3,3,1,1,1,1,1,13,13,13,13,13,13,13,13,13,13,13,13,1,1,1,1,1
"3712700P08A",6,2,3,9,9,5,6,10,3,13,5,5,8,8,8,11,7,10,13,13,7,13,9,9,5,5,13,13,10,11,2,11,11,12,7,6,11,10,10,2,2,4,4,12,12,12,12,12,12,12,12,12,12,12,12,7,7,7,7,7,4
"371490TR123",7,7,4,1,1,1,11,11,5,12,2,12,13,2,2,2,2,2,3,3,11,4,4,11,11,11,6,3,6,6,9,3,3,3,3,3,3,3,3,1,1,1,1,1,13,13,13,13,13,13,13,13,13,13,13,13,1,1,1,1,1
"37001000013",10,10,10,4,12,3,5,13,4,4,4,2,1,10,7,7,12,12,12,4,8,8,10,12,6,4,4,9,12,5,3,5,5,7,11,2,4,7,7,6,6,9,12,6,4,4,4,4,4,4,4,4,4,4,4,4,4,12,2,12,2
"37125000BEN",11,6,8,2,8,4,13,12,13,1,8,4,7,1,13,10,11,5,7,5,4,2,8,7,7,7,9,6,7,8,12,8,12,9,1,5,10,11,11,11,9,8,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"3703100BFT2",6,2,12,5,13,2,9,8,8,10,5,8,5,9,8,5,5,13,13,13,7,13,9,9,9,5,13,13,10,11,2,11,11,12,7,6,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,2,5,5,5,5
"3703100BFT1",6,2,12,5,13,2,9,8,8,10,5,8,5,9,8,5,5,13,13,13,7,13,9,9,9,5,13,13,10,11,2,11,11,12,7,6,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,2,5,5,5,5
"3710900LB34",5,7,1,10,3,10,12,1,2,5,12,9,11,7,9,1,9,11,11,11,3,7,11,4,4,1,1,8,9,9,6,9,9,6,10,8,8,8,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"3708300CONC",6,2,3,13,9,9,6,10,3,13,5,5,8,8,6,13,5,13,13,13,7,13,9,9,5,5,13,13,10,4,2,11,11,12,7,6,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,7,7,7,7,7,4
"3705100LR63",12,12,2,8,5,6,8,3,10,6,11,1,9,5,3,12,6,1,9,5,13,12,13,13,5,12,11,11,13,7,7,2,7,11,6,7,11,10,10,2,2,4,4,12,12,12,12,12,12,6,2,2,5,5,5,5,5,2,12,2,12
"3705500KTHK",6,2,12,13,9,5,6,10,6,13,5,5,8,8,8,13,5,13,13,13,7,13,9,9,2,5,13,13,10,4,2,11,11,12,7,6,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,7,7,7,7,7,4
